Season,Meeting,Event name,Pos,Car #,Class,Special Class,Drivers,Team,Car,Best lap set,Time,Time timedelta,Laps,Gap,Gap Timedelta,Dropped off the Race
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,51,20,Pro-Am Cup,False,"Valentin Pierburg, George Kurtz, Colin Braun, Dominik Baumann",SPS automotive performance,Mercedes-AMG GT3,True,2:23.099,0 days 00:02:23.099000,59,36.969,0 days 00:00:36.969000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,52,188,Pro-Am Cup,False,"Alexander West, Chris Goodwin, Charlie Eastwood, Marvin Kirchhöfer",Garage 59,Aston Martin Vantage AMR GT3,True,2:21.532,0 days 00:02:21.532000,59,38.017,0 days 00:00:38.017000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,53,56,Pro Cup,False,"Romain Dumas, Andrea Rizzoli, Mikkel O. Pedersen",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,2:22.661,0 days 00:02:22.661000,59,1:14.274,0 days 00:01:14.274000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,54,11,Pro-Am Cup,False,"Tim Kohmann, Francesco Zollo, Giorgio Roda, David Fumanelli",Kessel Racing,Ferrari 488 GT3,True,2:22.979,0 days 00:02:22.979000,56,11.525,0 days 00:00:11.525000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,55,114,Pro Cup,False,"Konsta Lappalainen, Jack Aitken, Arthur Rougier",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:21.419,0 days 00:02:21.419000,9,2:41:58.469,0 days 02:41:58.469000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,56,163,Pro Cup,False,"Giacomo Altoe, Franck Perera, Albert Costa",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:21.463,0 days 00:02:21.463000,9,2:41:56.159,0 days 02:41:56.159000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,57,71,Pro Cup,False,"Antonio Fuoco, Callum Ilott, Davide Rigon",Iron Lynx,Ferrari 488 GT3,True,2:21.477,0 days 00:02:21.477000,9,2:41:54.969,0 days 02:41:54.969000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 3 hours,58,21,Pro Cup,False,"Sven Müller, Richard Lietz, Kevin Estre",Rutronik Racing,Porsche 911 GT3-R (991.II),True,2:21.598,0 days 00:02:21.598000,9,2:41:54.355,0 days 02:41:54.355000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,1,63,Pro Cup,False,"Mirko Bortolotti, Marco Mapelli, Andrea Caldarelli",Orange 1 FFF Racing Team,Lamborghini Huracan GT3 Evo,True,2:20.141,0 days 00:02:20.141000,84,0.000,0 days 00:00:00,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,2,51,Pro Cup,False,"Come Ledogar, Nicklas Nielsen, Alessandro Pier Guidi",Iron Lynx,Ferrari 488 GT3,True,2:20.574,0 days 00:02:20.574000,84,7.297,0 days 00:00:07.297000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,3,35,Pro Cup,False,"Timo Glock, Martin Tomczyk, Thomas Neubauer",Walkenhorst Motorsport,BMW M6 GT3,True,2:21.321,0 days 00:02:21.321000,84,12.316,0 days 00:00:12.316000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,4,32,Pro Cup,False,"Dries Vanthoor, Kelvin van der Linde, Charles Weerts",Audi Sport Team WRT,Audi R8 LMS GT3,True,2:21.785,0 days 00:02:21.785000,84,13.357,0 days 00:00:13.357000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,5,38,Pro Cup,False,"Rob Bell, Oliver Wilkinson, Ben Barnicoat",Jota,McLaren 720S GT3,True,2:20.876,0 days 00:02:20.876000,84,13.598,0 days 00:00:13.598000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,6,3,Pro Cup,False,"Dennis Olsen, Michael Christensen, Frederic Makowiecki",Schnabl Engineering,Porsche 911 GT3-R (991.II),True,2:21.524,0 days 00:02:21.524000,84,34.764,0 days 00:00:34.764000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,7,90,Silver Cup,False,"Ezequiel Perez Companc, Ricardo Sanchez, Patrick Kujala, Rik Breukers",Madpanda Motorsport,Mercedes-AMG GT3,True,2:22.391,0 days 00:02:22.391000,84,37.172,0 days 00:00:37.172000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,8,50,Pro Cup,False,"Nicky Catsburg, Maxi Buhk, Maxi Götz",Hub Auto,Mercedes-AMG GT3,True,2:22.592,0 days 00:02:22.592000,84,39.638,0 days 00:00:39.638000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,9,14,Silver Cup,False,"Alex Fontana, Rolf Ineichen, Ricardo Feller",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:20.290,0 days 00:02:20.290000,84,42.756,0 days 00:00:42.756000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,10,18,Pro Cup,False,"Edoardo Liberati, Alexandre Imperatori, Joshua Burdon",KCMG,Porsche 911 GT3-R (991.II),True,2:22.701,0 days 00:02:22.701000,84,44.794,0 days 00:00:44.794000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,11,37,Pro Cup,False,"Nico Müller, Robin Frijns, Dennis Lind",Audi Sport Team WRT,Audi R8 LMS GT3,True,2:21.102,0 days 00:02:21.102000,84,1:16.787,0 days 00:01:16.787000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,12,47,Pro Cup,False,"Maxime Martin, Nick Tandy, Laurens Vanthoor",KCMG,Porsche 911 GT3-R (991.II),True,2:21.109,0 days 00:02:21.109000,84,1:19.492,0 days 00:01:19.492000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,13,34,Pro Cup,False,"Sheldon van der Linde, David Pittard, Marco Wittmann",Walkenhorst Motorsport,BMW M6 GT3,True,2:20.920,0 days 00:02:20.920000,84,1:20.301,0 days 00:01:20.301000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,14,88,Pro Cup,False,"Raffaele Marciello, Daniel Juncadella, Jules Gounon",Mercedes-AMG Team Akka ASP,Mercedes-AMG GT3,True,2:20.180,0 days 00:02:20.180000,84,1:25.133,0 days 00:01:25.133000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,15,4,Pro Cup,False,"Maro Engel, Luca Stolz, Vincent Abril",Mercedes-AMG Team HRT,Mercedes-AMG GT3,True,2:20.904,0 days 00:02:20.904000,84,1:49.430,0 days 00:01:49.430000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,16,95,Pro Cup,False,"Nicki Thiim, Ross Gunn, Marco Sorensen",Garage 59,Aston Martin Vantage AMR GT3,True,2:20.751,0 days 00:02:20.751000,84,1:49.772,0 days 00:01:49.772000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,17,89,Pro Cup,False,"Lucas Auer, Timur Boguslavskiy, Felipe Fraga",AKKA ASP,Mercedes-AMG GT3,True,2:21.282,0 days 00:02:21.282000,84,1:50.783,0 days 00:01:50.783000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,18,25,Pro Cup,False,"Markus Winkelhock, Patric Niederhauser, Christopher Haase",Audi Sport Team Sainteloc Racing,Audi R8 LMS GT3,True,2:21.221,0 days 00:02:21.221000,84,1:51.313,0 days 00:01:51.313000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,19,22,Pro Cup,False,"Matt Campbell, Earl Bamber, Mathieu Jaminet",GPX Martini Racing,Porsche 911 GT3-R (991.II),True,2:21.006,0 days 00:02:21.006000,84,2:54.607,0 days 00:02:54.607000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,20,52,Pro-Am Cup,False,"Louis Machiels, John Wartique, Andrea Bertolini, Alessio Rovera",AF Corse,Ferrari 488 GT3,True,2:21.352,0 days 00:02:21.352000,83,17.267,0 days 00:00:17.267000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,21,107,Silver Cup,False,"Stuart White, Pierre-Alexandre Jean, Nelson Panciatici, Ulysse De Pauw",CMR,Bentley Continental GT3,True,2:21.006,0 days 00:02:21.006000,83,7.998,0 days 00:00:07.998000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,22,33,Silver Cup,False,"Benja Hites, Fabrizio Crestani, David Perel",Team Rinaldi Racing,Ferrari 488 GT3,True,2:21.675,0 days 00:02:21.675000,83,10.542,0 days 00:00:10.542000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,23,53,Pro-Am Cup,False,"Duncan Cameron, Rino Mastronardi, Matt Griffin, Miguel Molina",AF Corse,Ferrari 488 GT3,True,2:21.544,0 days 00:02:21.544000,83,19.832,0 days 00:00:19.832000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,24,57,Silver Cup,False,"Russel Ward, Mikael Grenier, Philip Ellis",Winward Racing,Mercedes-AMG GT3,True,2:20.893,0 days 00:02:20.893000,83,27.110,0 days 00:00:27.110000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,25,16,Silver Cup,False,"Alberto di Folco, Tim Zimmermann, Kikko Galbiati, Clemens Schmid",GRT Grasser Racing Team,Lamborghini Huracan GT3 Evo,True,2:21.736,0 days 00:02:21.736000,83,28.375,0 days 00:00:28.375000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,26,77,Pro-Am Cup,False,"Miguel Ramos, Leo Machitski, Henrique Chaves, Sandy Mitchell",Barwell Motorsport,Lamborghini Huracan GT3 Evo,True,2:22.797,0 days 00:02:22.797000,83,29.998,0 days 00:00:29.998000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,27,666,Silver Cup,False,"Martin Rump, Glenn van Berlo, Baptiste Moulin, Yuki Nemoto",VS Racing,Lamborghini Huracan GT3 Evo,True,2:22.639,0 days 00:02:22.639000,83,33.702,0 days 00:00:33.702000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,28,61,Pro-Am Cup,False,"Wolfgang Triller, Carlos Rivas, Reid Harker, Will Bamber",EBM Giga Racing,Porsche 911 GT3-R (991.II),True,2:23.313,0 days 00:02:23.313000,83,38.635,0 days 00:00:38.635000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,29,31,Silver Cup,False,"Ryuichiro Tomita, Frank Bird, Valdemar Eriksen",Team WRT,Audi R8 LMS GT3,True,2:21.945,0 days 00:02:21.945000,83,50.219,0 days 00:00:50.219000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,30,54,Pro Cup,False,"Klaus Bachler, Christian Engelhart, Matteo Cairoli",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,2:20.824,0 days 00:02:20.824000,83,1:08.613,0 days 00:01:08.613000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,31,99,Silver Cup,False,"Fabien Lavergne, Max Hofer, Alex Aka",Attempto Racing,Audi R8 LMS GT3,True,2:21.493,0 days 00:02:21.493000,83,1:12.050,0 days 00:01:12.050000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,32,19,Pro-Am Cup,False,"Bertrand Baguette, Hiroshi Hamaguchi, Stefano Costantini, Phil Keen",Orange 1 FFF Racing Team,Lamborghini Huracan GT3 Evo,True,2:21.858,0 days 00:02:21.858000,83,1:24.348,0 days 00:01:24.348000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,33,66,Pro Cup,False,"Mattia Drudi, Dennis Marschall, Christopher Mies",Audi Sport Team Attempto Racing,Audi R8 LMS GT3,True,2:21.010,0 days 00:02:21.010000,83,1:32.710,0 days 00:01:32.710000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,34,23,Am Cup,False,"Jacob Schell, Ivan Jacoma, Niki Leutwiler, Nico Menzel",Huber Motorsport,Porsche 911 GT3-R (991.II),True,2:22.416,0 days 00:02:22.416000,83,1:39.864,0 days 00:01:39.864000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,35,159,Silver Cup,False,"Tuomas Tujula, Alex MacDowall, Valentin Hasse Clot, Nicolai Kjaergaard",Garage 59,Aston Martin Vantage AMR GT3,True,2:21.904,0 days 00:02:21.904000,83,1:40.143,0 days 00:01:40.143000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,36,2,Pro-Am Cup,False,"Nico Bastian, Florian Scholze, Olivier Grotz, Jim Pla",GetSpeed,Mercedes-AMG GT3,True,2:22.350,0 days 00:02:22.350000,83,1:45.144,0 days 00:01:45.144000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,37,26,Pro Cup,False,"Jamie Green, Finlay Hutchison, Adrien Tambay",Sainteloc Racing,Audi R8 LMS GT3,True,2:22.137,0 days 00:02:22.137000,83,1:45.487,0 days 00:01:45.487000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,38,87,Silver Cup,False,"Simon Gachet, Konstantin Tereschenko, Petru Razvan Umbrarescu, Thomas Drouet",AKKA ASP,Mercedes-AMG GT3,True,2:21.638,0 days 00:02:21.638000,83,1:46.522,0 days 00:01:46.522000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,39,7,Silver Cup,False,"Axcil Ramar Jefferies, Oscar Tunjo, Paul Petit, Marvin Dienst",Toksport WRT,Mercedes-AMG GT3,True,2:20.998,0 days 00:02:20.998000,83,1:46.750,0 days 00:01:46.750000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,40,222,Silver Cup,False,"Lars Kern, Bastian Buus, Julien Apotheloz, Arno Santamato",Team Allied Racing,Porsche 911 GT3-R (991.II),True,2:22.637,0 days 00:02:22.637000,83,1:52.876,0 days 00:01:52.876000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,41,30,Silver Cup,False,"James Pull, Franco Colapinto, Benjamin Goethe",Team WRT,Audi R8 LMS GT3,True,2:22.280,0 days 00:02:22.280000,83,1:54.719,0 days 00:01:54.719000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,42,40,Silver Cup,False,"Miklas Born, Jordan Love, Yannick Mettler, Lance David Arnold",SPS automotive performance,Mercedes-AMG GT3,True,2:22.239,0 days 00:02:22.239000,83,2:05.175,0 days 00:02:05.175000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,43,911,Pro-Am Cup,False,"Antares Au, Daniel Allemann, Alfred Renauer, Robert Renauer",Herberth Motorsport,Porsche 911 GT3-R (991.II),True,2:22.763,0 days 00:02:22.763000,83,2:16.964,0 days 00:02:16.964000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,44,188,Pro-Am Cup,False,"Alexander West, Chris Goodwin, Charlie Eastwood, Marvin Kirchhöfer",Garage 59,Aston Martin Vantage AMR GT3,True,2:21.532,0 days 00:02:21.532000,83,2:24.269,0 days 00:02:24.269000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,45,20,Pro-Am Cup,False,"Valentin Pierburg, George Kurtz, Colin Braun, Dominik Baumann",SPS automotive performance,Mercedes-AMG GT3,True,2:23.099,0 days 00:02:23.099000,83,2:28.696,0 days 00:02:28.696000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,46,93,Pro-Am Cup,False,"Jonathan Hui, Chris Froggatt, Matteo Cressoni, Edward Cheever",SKY - Tempesta Racing,Ferrari 488 GT3,True,2:21.563,0 days 00:02:21.563000,83,2:46.250,0 days 00:02:46.250000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,47,166,Am Cup,False,"Pieder Decurtins, Dennis Busch, Manuel Lauck, Marc Basseng",Haegeli by T2 Racing,Porsche 911 GT3-R (991.II),True,2:22.757,0 days 00:02:22.757000,82,42.540,0 days 00:00:42.540000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,48,10,Pro-Am Cup,False,"Jens Liebhauser, Karim Ojjeh, Yann Zimmer, Jens Klingmann",Boutsen Ginion,BMW M6 GT3,True,2:21.896,0 days 00:02:21.896000,82,48.767,0 days 00:00:48.767000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,49,27,Silver Cup,False,"Alexandre Cougnaud, Lucas Legeret, Louis Prette, Aurelien Panis",Sainteloc Racing,Audi R8 LMS GT3,True,2:22.332,0 days 00:02:22.332000,82,54.062,0 days 00:00:54.062000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,50,56,Pro Cup,False,"Romain Dumas, Andrea Rizzoli, Mikkel O. Pedersen",Dinamic Motorsport,Porsche 911 GT3-R (991.II),True,2:22.661,0 days 00:02:22.661000,82,57.855,0 days 00:00:57.855000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,51,69,Pro-Am Cup,False,"Sam de Haan, Rob Collard, Ricky Collard Jr., Fabian Schiller",Ram Racing,Mercedes-AMG GT3,True,2:22.573,0 days 00:02:22.573000,82,1:06.984,0 days 00:01:06.984000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,52,11,Pro-Am Cup,False,"Tim Kohmann, Francesco Zollo, Giorgio Roda, David Fumanelli",Kessel Racing,Ferrari 488 GT3,True,2:22.979,0 days 00:02:22.979000,79,1:34.910,0 days 00:01:34.910000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,53,70,Pro-Am Cup,False,"Oliver Millroy, Brendan Iribe, Kevin Madsen, Jordan Pepper",Inception Racing,McLaren 720S GT3,True,2:22.749,0 days 00:02:22.749000,78,9:19.738,0 days 00:09:19.738000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,54,5,Silver Cup,False,"Michele Beretta, Hubert Haupt, Patrick Assenheimer, Indy Dontje",HRT,Mercedes-AMG GT3,True,2:21.204,0 days 00:02:21.204000,71,30:10.039,0 days 00:30:10.039000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,55,114,Pro Cup,False,"Konsta Lappalainen, Jack Aitken, Arthur Rougier",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:21.419,0 days 00:02:21.419000,9,3:39:26.657,0 days 03:39:26.657000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,56,163,Pro Cup,False,"Giacomo Altoe, Franck Perera, Albert Costa",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:21.463,0 days 00:02:21.463000,9,3:39:24.347,0 days 03:39:24.347000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,57,71,Pro Cup,False,"Antonio Fuoco, Callum Ilott, Davide Rigon",Iron Lynx,Ferrari 488 GT3,True,2:21.477,0 days 00:02:21.477000,9,3:39:23.157,0 days 03:39:23.157000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 4 hours,58,21,Pro Cup,False,"Sven Müller, Richard Lietz, Kevin Estre",Rutronik Racing,Porsche 911 GT3-R (991.II),True,2:21.598,0 days 00:02:21.598000,9,3:39:22.543,0 days 03:39:22.543000,True
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,1,51,Pro Cup,False,"Come Ledogar, Nicklas Nielsen, Alessandro Pier Guidi",Iron Lynx,Ferrari 488 GT3,True,2:20.497,0 days 00:02:20.497000,109,0.000,0 days 00:00:00,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,2,63,Pro Cup,False,"Mirko Bortolotti, Marco Mapelli, Andrea Caldarelli",Orange 1 FFF Racing Team,Lamborghini Huracan GT3 Evo,True,2:20.141,0 days 00:02:20.141000,109,1.250,0 days 00:00:01.250000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,3,35,Pro Cup,False,"Timo Glock, Martin Tomczyk, Thomas Neubauer",Walkenhorst Motorsport,BMW M6 GT3,True,2:21.137,0 days 00:02:21.137000,109,8.495,0 days 00:00:08.495000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,4,32,Pro Cup,False,"Dries Vanthoor, Kelvin van der Linde, Charles Weerts",Audi Sport Team WRT,Audi R8 LMS GT3,True,2:21.771,0 days 00:02:21.771000,109,37.221,0 days 00:00:37.221000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,5,3,Pro Cup,False,"Dennis Olsen, Michael Christensen, Frederic Makowiecki",Schnabl Engineering,Porsche 911 GT3-R (991.II),True,2:21.524,0 days 00:02:21.524000,109,53.483,0 days 00:00:53.483000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,6,90,Silver Cup,False,"Ezequiel Perez Companc, Ricardo Sanchez, Patrick Kujala, Rik Breukers",Madpanda Motorsport,Mercedes-AMG GT3,True,2:21.118,0 days 00:02:21.118000,109,1:01.181,0 days 00:01:01.181000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,7,14,Silver Cup,False,"Alex Fontana, Rolf Ineichen, Ricardo Feller",Emil Frey Racing,Lamborghini Huracan GT3 Evo,True,2:20.290,0 days 00:02:20.290000,109,1:11.030,0 days 00:01:11.030000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,8,50,Pro Cup,False,"Nicky Catsburg, Maxi Buhk, Maxi Götz",Hub Auto,Mercedes-AMG GT3,True,2:21.802,0 days 00:02:21.802000,109,1:13.542,0 days 00:01:13.542000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,9,38,Pro Cup,False,"Rob Bell, Oliver Wilkinson, Ben Barnicoat",Jota,McLaren 720S GT3,True,2:20.876,0 days 00:02:20.876000,109,1:13.914,0 days 00:01:13.914000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,10,18,Pro Cup,False,"Edoardo Liberati, Alexandre Imperatori, Joshua Burdon",KCMG,Porsche 911 GT3-R (991.II),True,2:21.501,0 days 00:02:21.501000,109,1:18.297,0 days 00:01:18.297000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,11,37,Pro Cup,False,"Nico Müller, Robin Frijns, Dennis Lind",Audi Sport Team WRT,Audi R8 LMS GT3,True,2:21.102,0 days 00:02:21.102000,109,1:19.293,0 days 00:01:19.293000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,12,34,Pro Cup,False,"Sheldon van der Linde, David Pittard, Marco Wittmann",Walkenhorst Motorsport,BMW M6 GT3,True,2:20.347,0 days 00:02:20.347000,109,1:19.912,0 days 00:01:19.912000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,13,88,Pro Cup,False,"Raffaele Marciello, Daniel Juncadella, Jules Gounon",Mercedes-AMG Team Akka ASP,Mercedes-AMG GT3,True,2:20.180,0 days 00:02:20.180000,109,1:21.304,0 days 00:01:21.304000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,14,95,Pro Cup,False,"Nicki Thiim, Ross Gunn, Marco Sorensen",Garage 59,Aston Martin Vantage AMR GT3,True,2:20.555,0 days 00:02:20.555000,109,2:02.533,0 days 00:02:02.533000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,15,4,Pro Cup,False,"Maro Engel, Luca Stolz, Vincent Abril",Mercedes-AMG Team HRT,Mercedes-AMG GT3,True,2:20.904,0 days 00:02:20.904000,109,2:11.454,0 days 00:02:11.454000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,16,25,Pro Cup,False,"Markus Winkelhock, Patric Niederhauser, Christopher Haase",Audi Sport Team Sainteloc Racing,Audi R8 LMS GT3,True,2:21.221,0 days 00:02:21.221000,109,2:19.147,0 days 00:02:19.147000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,17,22,Pro Cup,False,"Matt Campbell, Earl Bamber, Mathieu Jaminet",GPX Martini Racing,Porsche 911 GT3-R (991.II),True,2:20.639,0 days 00:02:20.639000,109,3:06.878,0 days 00:03:06.878000,False
2021,TotalEnergies 24 Hours of Spa,Main Race after 5 hours,18,107,Silver Cup,False,"Stuart White, Pierre-Alexandre Jean, Nelson Panciatici, Ulysse De Pauw",CMR,Bentley Continental GT3,True,2:21.006,0 days 00:02:21.006000,108,50.862,0 days 00:00:50.862000,False
